아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1,문3-1. 고려한 관광활동_1,문3-2. 고려한 관광인프라_1,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측,문9-5. 주요 이용 숙박시설_1,문9-5. 주요 이용 숙박시설_2,문9-5. 주요 이용 숙박시설_3,문9-5. 주요 이용 숙박시설_4,문9-5. 주요 이용 숙박시설_5,문9-5. 주요 이용 숙박시설_6,문9-5. 주요 이용 숙박시설_7,문9-5. 주요 이용 숙박시설_8,문9-5. 주요 이용 숙박시설_9,문9-5. 숙박시설별 숙박기간_호텔,문9-5. 숙박시설별 숙박기간_모텔/여관,문9-5. 숙박시설별 숙박기간_콘도미니엄/리조트,문9-5. 숙박시설별 숙박기간_게스트하우스/호스텔,문9-5. 숙박시설별 숙박기간_민박/펜션,"문9-5. 숙박시설별 숙박기간_학교/회사 기숙사, 연수원 등",문9-5. 숙박시설별 숙박기간_친척 또는 친구 집,문9-5. 숙박시설별 숙박기간_기타,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역
15461,12,2,2,1,1,7.0,12.0,11.0,349.976470588235,17.0,1.0,,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15463,14,2,3,1,1,1.0,3.0,10.0,440.104642857143,7.0,,2.0,,,,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,모텔/여관,혼자형,1,서울
15464,1,2,2,1,1,7.0,8.0,2.0,141.8,4.0,,,,,5.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,민박/펜션,친구형,1,서울
15465,97,1,3,1,1,1.0,14.0,10.0,169.466071428571,28.0,,,,4.0,,,,8.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,기타,혼자형,3,서울
15466,14,1,3,1,1,1.0,7.0,6.0,172.176666666667,12.0,1.0,,,,,,,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15467,14,2,6,1,1,7.0,6.0,2.0,475.9455,20.0,1.0,,,,,,,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,13,서울
15469,1,2,4,1,2,2.0,2.0,9.0,389.95,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15470,14,1,2,1,1,1.0,5.0,6.0,385.268942307692,13.0,1.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,3,서울
15471,14,1,4,1,1,9.0,5.0,4.0,198.665384615385,13.0,1.0,2.0,,,,,,,,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,3,서울
15474,15,2,5,1,1,7.0,6.0,2.0,324.044,15.0,1.0,,3.0,,,,,,,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,콘도미니엄/리조트,친구형,4,서울
15476,1,2,3,1,3,2.0,2.0,2.0,263.748,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15477,14,2,2,1,1,7.0,2.0,3.0,474.364285714286,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,3,서울
15478,1,2,2,1,1,7.0,8.0,4.0,181.504,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,2,서울
15480,14,1,5,1,1,1.0,5.0,6.0,245.966666666667,13.0,1.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15481,4,2,6,1,1,1.0,10.0,6.0,385.714285714286,7.0,,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,친척 또는 친구 집,가족형,1,서울
15482,14,2,2,1,1,1.0,13.0,4.0,214.661818181818,11.0,1.0,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,2,서울
15483,7,1,3,1,2,2.0,7.0,8.0,362.4,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,서울
15484,14,2,2,1,1,1.0,12.0,8.0,829.76855,2.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,인천
15485,7,1,4,1,2,2.0,2.0,6.0,370.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,1,서울
15487,7,2,4,1,3,9.0,6.0,2.0,414.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,서울
15491,14,1,4,1,3,11.0,16.0,5.0,617.99125,8.0,1.0,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
15495,3,2,2,1,2,5.0,3.0,1.0,351.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,2,부산
15498,1,2,3,1,4,6.0,1.0,3.0,472.666666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,인천
15499,7,1,4,1,2,2.0,9.0,1.0,315.2,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,서울
15500,7,2,2,1,2,2.0,1.0,3.0,352.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,서울
15501,1,2,3,1,2,4.0,13.0,6.0,623.92,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),1,서울
15504,4,1,3,1,4,2.0,9.0,10.0,309.090909090909,11.0,1.0,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,5,서울
15505,1,2,5,1,4,8.0,2.0,5.0,797.625,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15508,9,1,5,1,1,8.0,4.0,3.0,340.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15510,9,2,5,1,1,7.0,5.0,5.0,303.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,2,서울
15512,9,2,4,1,1,1.0,6.0,10.0,300.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15514,1,2,2,1,2,11.0,1.0,2.0,496.3,4.0,,,,,5.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,민박/펜션,친구형,1,서울
15515,14,2,3,1,1,1.0,6.0,6.0,214.285714285714,14.0,1.0,,,,,,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,4,서울
15520,9,2,4,1,4,4.0,5.0,5.0,300.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15521,3,1,3,1,1,10.0,1.0,5.0,280.8,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,경남
15522,1,2,2,1,4,8.0,1.0,3.0,207.028,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15525,15,2,4,1,1,11.0,13.0,6.0,461.616,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15528,1,2,4,1,1,6.0,14.0,6.0,1039.86666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15529,8,2,3,1,2,2.0,2.0,4.0,245.78375,8.0,1.0,,,,,,,8.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,호텔,친구형,2,서울
15530,9,1,3,1,1,1.0,7.0,5.0,85.55,6.0,,,,4.0,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,2,서울
15531,9,2,3,1,1,4.0,2.0,5.0,283.333333333333,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,서울
15532,5,2,5,1,2,9.0,1.0,3.0,978.88,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15534,9,2,4,1,4,2.0,1.0,5.0,366.666666666667,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,서울
15535,5,1,5,1,1,7.0,1.0,4.0,131.376,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15538,9,2,2,1,1,1.0,3.0,5.0,135.7,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15541,9,2,2,1,3,7.0,8.0,11.0,262.864762666667,3.0,,,,4.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,혼자형,1,서울
15542,14,2,4,1,4,2.0,13.0,3.0,590.32,7.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,기타,단체형,1,서울
15543,9,1,2,1,1,1.0,3.0,1.0,331.875,4.0,,,,4.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,1,서울
15545,9,2,2,1,4,3.0,5.0,3.0,147.795,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15546,15,1,2,1,1,1.0,3.0,6.0,440.1,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
15547,15,2,5,1,1,7.0,5.0,5.0,602.448,10.0,1.0,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15550,3,2,4,1,3,6.0,3.0,5.0,239.46,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
15552,3,2,5,1,1,10.0,3.0,5.0,210.6,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
15553,3,2,3,1,2,4.0,3.0,4.0,187.2,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,부산
15554,12,2,2,1,1,4.0,4.0,6.0,500.0,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15555,15,2,3,1,1,1.0,1.0,8.0,155.590909090909,11.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,기타,가족형,1,서울
15558,3,1,4,1,1,1.0,3.0,4.0,214.5,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
15559,12,2,4,1,4,9.0,4.0,6.0,266.666666666667,15.0,1.0,,,,,,,,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15561,12,2,2,1,1,1.0,6.0,5.0,500.0,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15562,12,2,4,1,4,2.0,5.0,9.0,600.0,8.0,1.0,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,3,서울
15567,17,2,3,1,4,10.0,13.0,1.0,500.0,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15570,9,2,5,1,3,7.0,2.0,3.0,424.8,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,2,서울
15574,17,2,2,1,1,1.0,8.0,2.0,214.285714285714,7.0,,,,4.0,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,1,서울
15577,17,1,4,1,3,2.0,3.0,10.0,,,,,,,,6.0,,,,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,"학교/회사 기숙사, 연수원 등",직장형,1,대전
15578,4,1,2,1,1,1.0,7.0,6.0,430.0,10.0,1.0,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15580,11,2,2,1,4,7.0,12.0,3.0,183.333333333333,18.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,기타,단체형,1,서울
15581,11,2,2,1,1,8.0,12.0,2.0,122.549103863636,22.0,,,,4.0,,,,,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,친구형,4,서울
15582,11,2,2,1,2,2.0,4.0,6.0,204.285714285714,14.0,1.0,,,,,,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,부산
15585,11,1,5,1,1,1.0,12.0,5.0,441.4,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),2,서울
15586,11,2,3,1,2,4.0,8.0,6.0,226.31,18.0,1.0,,,,,,,,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
15587,11,1,3,1,1,7.0,3.0,3.0,56.160923655914,31.0,,2.0,,,,,,,,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,모텔/여관,가족형,4,서울
15588,19,2,5,1,1,7.0,7.0,6.0,306.527777777778,18.0,1.0,,,,,,,,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,4,서울
15590,19,1,2,1,2,8.0,5.0,3.0,220.7,10.0,1.0,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15592,11,2,3,1,1,9.0,7.0,10.0,80.0,10.0,1.0,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
15593,19,2,2,1,1,1.0,1.0,3.0,210.891111111111,9.0,,,,,5.0,,,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,민박/펜션,혼자형,1,서울
15595,11,1,2,1,1,8.0,12.0,3.0,193.45,10.0,1.0,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,3,서울
15598,11,1,2,1,1,9.0,3.0,6.0,400.0,8.0,1.0,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15599,19,1,3,1,1,1.0,3.0,8.0,157.642857142857,21.0,1.0,2.0,,,,,,8.0,,2.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,모텔/여관,혼자형,5,서울
15600,19,1,3,1,1,8.0,3.0,2.0,654.217857142857,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,서울
15601,18,2,2,1,1,1.0,5.0,10.0,143.139714285714,14.0,1.0,,,,,,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,3,서울
15602,18,1,2,1,1,1.0,6.0,4.0,98.5267857142857,14.0,1.0,,,,,,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,3,서울
15604,19,1,2,1,1,8.0,7.0,4.0,91.1586956521739,23.0,,,,,5.0,,7.0,,,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,친척 또는 친구 집,혼자형,2,서울
15607,19,1,4,1,1,3.0,4.0,5.0,90.990350877193,19.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,기타,가족형,1,서울
15608,18,2,3,1,1,8.0,5.0,3.0,271.862272727273,11.0,1.0,2.0,,,,,,,,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,모텔/여관,혼자형,3,서울
15609,8,2,3,1,1,8.0,10.0,6.0,236.9,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15615,8,2,3,1,1,1.0,6.0,3.0,146.088333333333,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,서울
15616,8,2,2,1,4,2.0,8.0,3.0,197.416666666667,12.0,1.0,,,,,,,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15617,19,2,4,1,1,4.0,5.0,10.0,234.075757575758,11.0,1.0,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,4,서울
15618,8,1,2,1,1,5.0,5.0,10.0,93.7729166666667,8.0,1.0,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15619,19,2,5,1,1,8.0,5.0,3.0,355.1890625,16.0,1.0,,,,,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,복합형(가족+친구),9,서울
15621,13,2,2,1,1,1.0,1.0,9.0,205.833333333333,9.0,1.0,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15623,8,1,4,1,1,1.0,5.0,5.0,134.525357142857,14.0,1.0,,,,,,,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,단체형,4,서울
15624,8,1,3,1,3,2.0,2.0,6.0,227.424,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15636,1,2,2,1,4,2.0,1.0,2.0,316.686666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
15638,97,1,2,1,1,1.0,1.0,11.0,925.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15639,97,2,5,1,1,1.0,12.0,3.0,212.5,4.0,1.0,,3.0,,,,,,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,콘도미니엄/리조트,가족형,2,서울
15640,1,2,2,1,1,3.0,3.0,2.0,177.25,4.0,,,,,5.0,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,민박/펜션,친구형,1,서울
15641,1,2,4,1,4,7.0,2.0,3.0,1687.5,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
15643,14,2,3,1,4,2.0,13.0,10.0,565.415875,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15644,14,2,3,1,3,2.0,5.0,3.0,572.794875,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15646,13,2,3,1,1,1.0,1.0,4.0,184.166666666667,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,3,서울
15647,13,1,5,1,1,8.0,1.0,3.0,367.8145,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,서울
15648,13,1,4,1,1,8.0,5.0,4.0,468.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,서울
15649,5,2,4,1,2,10.0,13.0,3.0,309.12,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
15651,13,2,1,1,1,1.0,4.0,11.0,44.13774,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,3,서울
15652,13,2,3,1,1,7.0,8.0,2.0,37.375,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,2,서울
15653,14,1,2,1,1,1.0,6.0,10.0,361.571,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
15654,16,1,6,1,4,2.0,1.0,6.0,726.416,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15661,5,2,2,1,1,7.0,8.0,6.0,386.4,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15662,5,2,2,1,4,7.0,8.0,2.0,210.373333333333,3.0,,,,4.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,게스트하우스/호스텔,혼자형,1,서울
15664,15,1,4,1,4,2.0,8.0,4.0,66.2516129032258,31.0,,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,친척 또는 친구 집,혼자형,1,경기
15665,14,1,3,1,2,1.0,1.0,4.0,255.629642857143,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15667,17,2,5,1,1,8.0,14.0,6.0,217.344931818182,11.0,1.0,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,대전
15668,4,1,5,1,1,1.0,3.0,9.0,487.5,8.0,1.0,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
15670,4,2,3,1,3,2.0,4.0,5.0,571.428571428572,7.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,기타,친구형,1,서울
15671,17,2,2,1,2,7.0,2.0,10.0,22.0,5.0,,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,친척 또는 친구 집,가족형,3,인천
15672,10,2,2,1,2,8.0,5.0,6.0,265.566666666667,9.0,1.0,,3.0,,,,,,,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,콘도미니엄/리조트,가족형,2,서울
15674,10,1,2,1,1,8.0,3.0,3.0,121.157142857143,21.0,1.0,,3.0,,,,,,,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,콘도미니엄/리조트,친구형,2,서울
15677,2,1,3,1,1,5.0,11.0,2.0,310.533333333333,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15678,2,1,2,1,1,8.0,11.0,2.0,266.333333333333,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,직장형,1,서울
15679,15,2,2,1,1,1.0,5.0,5.0,410.76,8.0,1.0,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15681,15,2,3,1,1,1.0,6.0,12.0,489.0,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15682,4,1,2,1,2,2.0,14.0,5.0,700.0,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15686,97,1,2,1,1,1.0,12.0,5.0,214.285714285714,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15688,5,2,2,1,1,1.0,1.0,9.0,400.0,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15689,2,2,3,1,2,7.0,1.0,2.0,191.533333333333,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15690,4,1,3,1,2,6.0,1.0,6.0,1050.0,2.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,1,서울
15691,2,2,2,1,4,7.0,14.0,3.0,215.05,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15692,2,1,5,1,1,9.0,1.0,4.0,239.7,4.0,1.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15695,5,2,2,1,4,2.0,1.0,2.0,669.76,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15697,5,2,2,1,4,2.0,11.0,3.0,566.72,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
15698,2,1,5,1,2,8.0,6.0,1.0,308.266666666667,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15700,4,1,3,1,4,7.0,5.0,5.0,445.454545454545,11.0,1.0,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,제주
15704,5,1,3,1,4,8.0,1.0,6.0,60.72,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,2,부산
15705,15,1,3,1,1,1.0,13.0,6.0,281.894117647059,17.0,1.0,,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,4,서울
15707,14,1,2,1,1,1.0,5.0,3.0,385.9217,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,혼자형,2,서울
15709,4,1,4,1,2,2.0,5.0,3.0,244.444444444444,9.0,,,,,,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,친척 또는 친구 집,친구형,1,서울
15714,4,1,5,1,1,1.0,1.0,4.0,1687.5,5.0,1.0,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,2,서울
15715,8,1,3,1,1,1.0,12.0,6.0,203.057142857143,7.0,1.0,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15716,4,2,2,1,1,1.0,1.0,4.0,294.444444444444,9.0,1.0,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15718,4,2,5,1,2,2.0,5.0,10.0,921.052631578947,19.0,1.0,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,4,서울
15719,8,2,1,1,2,2.0,3.0,6.0,377.723888888889,6.0,1.0,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,가족형,1,서울
15720,2,2,4,1,2,5.0,1.0,4.0,340.0,3.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,호텔,친구형,1,서울
15722,8,2,3,1,1,1.0,2.0,11.0,461.955,5.0,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,기타,친구형,1,서울
