아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1,문3-1. 고려한 관광활동_1,문3-2. 고려한 관광인프라_1,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역,총 국내 지출경비,식비_비율,국내 교통비_비율,체험/활동비_비율,뷰티/의료비_비율,여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율
15056,5,2,3,1,4,2.0,5.0,3.0,289.8,4.0,호텔,혼자형,1,부산,901.5999999999999,0.24285714285714285,0.18285714285714288,0.0028571428571428576,0.0,0.0,0.4285714285714286,0.14285714285714288,0.0
15058,2,2,4,1,2,8.0,14.0,6.0,340.0,3.0,호텔,친구형,1,인천,748.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,0.2727272727272727,0.0
15059,2,2,2,1,2,7.0,8.0,5.0,340.0,3.0,호텔,혼자형,1,경기,818.4189723320151,0.041050903119868636,0.041050903119868636,0.16420361247947454,0.0,0.0,0.4926108374384236,0.2463054187192118,0.014778325123152658
15060,5,2,4,1,4,3.0,8.0,4.0,373.52,3.0,호텔,혼자형,2,서울,605.36,0.2127659574468085,0.1276595744680851,0.0,0.0,0.0,0.2127659574468085,0.425531914893617,0.02127659574468085
15061,2,2,5,1,2,8.0,1.0,4.0,498.666666666667,3.0,호텔,가족형,1,서울,1495.9999999999961,0.09111617312072885,0.022779043280182293,0.01138952164009114,0.0,0.7289293849658308,0.0,0.13667425968109395,0.009111617312072886
15062,5,1,4,1,4,2.0,12.0,7.0,266.455,4.0,호텔,가족형,1,서울,743.82,0.19913419913419914,0.09523809523809523,0.17316017316017315,0.0,0.0,0.2597402597402597,0.2597402597402597,0.012987012987012986
15063,5,2,2,1,3,4.0,13.0,2.0,412.16,5.0,호텔,친구형,2,서울,1794.374660633481,0.07423904974016352,0.044543429844098106,0.0,0.05939123979213058,0.0,0.2227171492204905,0.5939123979213058,0.005196733481811439
15065,5,2,2,1,1,4.0,1.0,9.0,151.493333333333,7.0,호텔,가족형,1,서울,759.9200000000001,0.2542372881355928,0.0734463276836159,0.04519774011299439,0.0,0.0,0.3389830508474576,0.2824858757062151,0.0056497175141242886
15066,5,1,3,1,4,6.0,1.0,3.0,188.048,5.0,호텔,가족형,1,서울,682.6400000000001,0.31132075471698106,0.07547169811320754,0.03773584905660377,0.0,0.0,0.3773584905660377,0.18867924528301885,0.009433962264150943
15067,5,2,3,1,4,2.0,2.0,5.0,200.355555555556,9.0,친척 또는 친구 집,혼자형,2,인천,1463.6853556485355,0.3436426116838489,0.005154639175257734,0.0,0.0,0.0,0.038659793814432984,0.6013745704467354,0.01116838487972506
15068,5,2,2,1,4,11.0,2.0,4.0,404.11,4.0,호텔,친구형,1,서울,1358.8400000000001,0.1895734597156398,0.052132701421800945,0.0,0.0947867298578199,0.0,0.1895734597156398,0.4739336492890995,0.0
15069,5,2,5,1,4,2.0,2.0,6.0,402.5,4.0,호텔,가족형,1,서울,1354.4444444444448,0.2358490566037732,0.14150943396226437,0.0,0.0,0.0,0.5660377358490568,0.047169811320754707,0.009433962264150957
15071,5,2,2,1,4,4.0,2.0,4.0,450.8,4.0,호텔,친구형,1,서울,1481.2000000000003,0.17391304347826086,0.03478260869565217,0.0,0.0,0.0,0.34782608695652173,0.4347826086956521,0.008695652173913042
15072,10,2,2,1,2,2.0,1.0,6.0,229.647857142857,7.0,게스트하우스/호스텔,혼자형,1,서울,913.6350000000001,0.37974683544303794,0.02953586497890295,0.0,0.0,0.0,0.5063291139240506,0.08438818565400842,0.0
15077,1,2,1,1,1,7.0,8.0,4.0,378.133333333333,3.0,민박/펜션,혼자형,1,서울,843.5282051282054,0.08620689655172409,0.017241379310344772,0.6896551724137931,0.0,0.0,0.06896551724137932,0.10344827586206896,0.03448275862068966
15081,1,2,2,1,3,7.0,8.0,2.0,519.933333333334,3.0,호텔,혼자형,1,서울,1421.7646017699121,0.04854368932038837,0.024271844660194164,0.4854368932038837,0.0,0.0,0.24271844660194145,0.1941747572815533,0.004854368932038836
15083,1,2,3,1,1,7.0,8.0,3.0,177.25,4.0,호텔,혼자형,1,서울,553.8577680525171,0.1400560224089634,0.04201680672268909,0.2521008403361337,0.0,0.0,0.2801120448179275,0.2801120448179275,0.005602240896358533
15084,13,1,1,1,2,8.0,7.0,4.0,302.25,4.0,호텔,친구형,1,서울,1111.5,0.17543859649122806,0.08771929824561403,0.017543859649122806,0.0,0.0,0.29239766081871343,0.4093567251461988,0.017543859649122806
15085,13,2,1,1,1,9.0,9.0,6.0,296.4,5.0,호텔,가족형,1,서울,1027.0,0.2088607594936709,0.03164556962025317,0.02531645569620253,0.0379746835443038,0.0,0.379746835443038,0.31645569620253167,0.0
15086,14,2,2,1,3,2.0,1.0,3.0,163.260375,16.0,기타,복합형(가족+친구),3,서울,1136.366,0.27272727272727276,0.0,0.03896103896103896,0.0,0.0,0.38961038961038963,0.25974025974025977,0.03896103896103896
15087,14,1,2,1,1,1.0,5.0,6.0,295.16,15.0,호텔,가족형,2,서울,1698.6480739599422,0.20080321285140534,0.04016064257028107,0.0,0.0,0.0,0.6827309236947797,0.06024096385542137,0.016064257028112403
15088,1,1,2,1,2,4.0,3.0,6.0,177.25,4.0,호텔,혼자형,2,서울,527.9787234042552,0.42857142857142894,0.08571428571428578,0.028571428571428536,0.0,0.0,0.2857142857142853,0.14285714285714285,0.028571428571428536
15089,13,2,4,1,1,3.0,12.0,5.0,362.05,5.0,호텔,가족형,1,서울,1810.25,0.008976660682226212,0.0,0.0,0.0,0.718132854578097,0.0,0.26929982046678635,0.003590664272890485
15091,19,2,2,1,1,9.0,12.0,6.0,159.004318181818,11.0,기타,혼자형,2,서울,866.2475,0.25477707006369427,0.12738853503184713,0.07643312101910828,0.0,0.0,0.3821656050955414,0.12738853503184713,0.03184713375796178
15094,10,2,4,1,1,1.0,12.0,5.0,269.85,10.0,호텔,단체형,2,서울,2169.3823529411757,0.34843205574912883,0.07665505226480837,0.0,0.0,0.0,0.22648083623693402,0.34843205574912883,0.0
15095,10,1,2,1,1,1.0,5.0,3.0,342.666666666667,9.0,호텔,가족형,2,전남,3084.0,0.125,0.0,0.0,0.0,0.625,0.0,0.25,0.0
15097,15,2,2,1,1,1.0,2.0,5.0,284.372307692308,13.0,호텔,가족형,7,서울,3696.84,0.037037037037037035,0.0,0.0,0.0,0.9259259259259259,0.0,0.037037037037037035,0.0
15100,2,2,3,1,1,5.0,5.0,4.0,385.333333333333,3.0,호텔,친구형,1,서울,1155.9999999999998,0.1778304682868997,0.027267338470657935,0.023710729104919986,0.0,0.4090100770598694,0.0,0.34380557202134,0.01837581505631298
15101,10,2,5,1,1,10.0,13.0,11.0,277.56,5.0,호텔,가족형,2,서울,1387.7999999999997,0.05555555555555556,0.0,0.0,0.0,0.7222222222222223,0.0,0.22222222222222224,0.0
15105,1,2,5,1,4,2.0,3.0,7.0,59.9427272727273,11.0,친척 또는 친구 집,가족형,1,서울,482.12,0.22058823529411764,0.044117647058823525,0.0,0.0,0.0,0.0,0.7352941176470588,0.0
15106,7,2,3,1,1,9.0,12.0,3.0,264.0,5.0,호텔,가족형,1,서울,1320.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.45454545454545453,0.0
15107,7,1,4,1,1,5.0,3.0,4.0,546.666666666667,6.0,호텔,가족형,2,서울,2240.0,0.14285714285714285,0.05357142857142857,0.08928571428571429,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0
15115,7,2,4,1,1,1.0,1.0,4.0,450.0,4.0,호텔,직장형,1,서울,1800.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
15118,9,2,4,1,2,8.0,1.0,5.0,322.14,5.0,호텔,가족형,1,서울,1079.6999999999998,0.26229508196721313,0.049180327868852465,0.024590163934426236,0.0,0.0,0.3278688524590164,0.3278688524590164,0.00819672131147541
15119,17,1,1,1,1,1.0,12.0,6.0,86.25,8.0,호텔,가족형,2,서울,327.6050420168064,0.22123893805309772,0.02654867256637171,0.13274336283185856,0.0,0.0,0.44247787610619416,0.17699115044247796,0.0
15120,9,1,5,1,1,8.0,5.0,5.0,322.14,5.0,호텔,가족형,1,서울,1079.6999999999998,0.2704918032786886,0.04098360655737705,0.024590163934426236,0.0,0.0,0.3278688524590164,0.3278688524590164,0.00819672131147541
15121,7,2,2,1,1,7.0,5.0,4.0,212.0,6.0,호텔,친구형,4,서울,1272.0,0.025157232704402517,0.0,0.0,0.0,0.660377358490566,0.0,0.31446540880503143,0.0
15123,7,1,5,1,1,4.0,13.0,1.0,320.0,5.0,호텔,단체형,3,서울,1600.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
15124,10,2,2,1,1,7.0,8.0,5.0,212.025,6.0,호텔,단체형,1,경기,909.5602486355376,0.16963528413910126,0.05937234944868527,0.20356234096692127,0.0,0.0,0.33927056827820135,0.21204410517387628,0.01611535199321462
15126,9,1,3,1,1,1.0,1.0,5.0,346.92,6.0,호텔,친구형,1,서울,1550.52,0.2511415525114155,0.039954337899543384,0.017123287671232876,0.0,0.0,0.3424657534246575,0.3424657534246575,0.00684931506849315
15127,9,1,2,1,1,1.0,12.0,1.0,260.442857142857,7.0,호텔,혼자형,1,서울,1380.6,0.35897435897435903,0.06410256410256411,0.0,0.0,0.0,0.5128205128205129,0.05128205128205128,0.01282051282051282
15128,9,2,4,1,1,7.0,13.0,3.0,422.222222222222,9.0,호텔,단체형,2,서울,2618.6528497409336,0.11278195488721807,0.11654135338345874,0.0,0.0,0.0,0.37593984962406013,0.37593984962406013,0.018796992481202986
15129,10,2,5,1,1,1.0,6.0,6.0,308.4,5.0,호텔,가족형,2,서울,1542.000000000003,0.05078720162519036,0.0,0.0,0.0,0.7872016251904526,0.0,0.15236160487557104,0.009649568308786168
15130,9,2,3,1,1,7.0,2.0,6.0,386.45,6.0,호텔,친구형,1,서울,1823.1000000000001,0.16504854368932037,0.038834951456310676,0.0,0.058252427184466014,0.0,0.24271844660194172,0.48543689320388345,0.009708737864077669
15131,7,2,2,1,1,8.0,2.0,6.0,200.0,5.0,호텔,친구형,3,서울,1000.0,0.08,0.0,0.0,0.0,0.8,0.0,0.12,0.0
15134,19,2,2,1,1,1.0,5.0,3.0,127.326923076923,13.0,호텔,가족형,4,서울,902.8636363636375,0.29761904761904767,0.0892857142857142,0.0,0.0,0.0,0.29761904761904767,0.29761904761904767,0.017857142857142797
15136,97,2,2,1,1,1.0,12.0,6.0,331.05,10.0,호텔,혼자형,2,서울,2538.0499999999997,0.1739130434782609,0.08695652173913045,0.02173913043478261,0.0,0.0,0.6521739130434784,0.06521739130434784,0.0
15137,4,2,2,1,1,8.0,2.0,6.0,300.0,10.0,호텔,단체형,2,서울,1474.5762711864409,0.1724137931034481,0.1379310344827589,0.0,0.0,0.0,0.4827586206896551,0.20689655172413798,0.0
15138,14,2,3,1,1,1.0,2.0,10.0,295.16,6.0,호텔,가족형,1,서울,962.6380082987557,0.15267175572519098,0.015267175572519078,0.019083969465648873,0.0,0.0,0.6106870229007629,0.19083969465648873,0.011450381679389325
15140,4,1,3,1,1,1.0,1.0,5.0,277.777777777778,9.0,게스트하우스/호스텔,가족형,2,서울,1050.7246376811604,0.22988505747126436,0.2896551724137928,0.009195402298850566,0.0,0.0,0.22988505747126436,0.22988505747126436,0.011494252873563171
15142,5,2,2,1,4,8.0,1.0,6.0,692.3,4.0,호텔,가족형,1,서울,1806.5580533024377,0.14209591474245076,0.012433392539964413,0.0,0.0,0.0,0.12788632326820573,0.7104795737122567,0.00710479573712251
15145,7,2,3,1,1,1.0,3.0,9.0,304.0,5.0,호텔,가족형,2,서울,1520.0,0.02631578947368421,0.0,0.0,0.0,0.5789473684210527,0.0,0.39473684210526316,0.0
15146,9,1,3,1,2,2.0,12.0,2.0,223.02,5.0,호텔,직장형,2,서울,1115.1,0.04761904761904762,0.0,0.0,0.0,0.7936507936507937,0.0,0.15873015873015875,0.0
15147,9,2,3,1,1,1.0,5.0,2.0,188.8,5.0,호텔,가족형,2,서울,476.383900928793,0.18404907975460105,0.36809815950920255,0.0,0.0,0.0,0.07975460122699378,0.36809815950920255,0.0
15151,5,1,2,1,2,4.0,2.0,8.0,300.533333333333,9.0,호텔,친구형,2,서울,2254.0,0.2857142857142857,0.06285714285714286,0.017142857142857144,0.0,0.0,0.2857142857142857,0.34285714285714286,0.005714285714285714
15152,9,2,5,1,1,1.0,3.0,4.0,250.0,8.0,호텔,단체형,2,서울,2000.0000000000011,0.0,0.047619047619047575,0.0,0.0,0.7142857142857146,0.0,0.23809523809523786,0.0
15153,15,2,2,1,1,7.0,8.0,2.0,205.38,7.0,호텔,친구형,2,서울,850.0233079847904,0.40192926045016075,0.1446945337620579,0.01607717041800638,0.0,0.0,0.3215434083601288,0.08038585209003213,0.035369774919614155
15154,2,1,4,1,3,2.0,11.0,4.0,261.8,2.0,호텔,혼자형,1,인천,523.6,0.12987012987012986,0.0,0.0,0.0,0.8701298701298701,0.0,0.0,0.0
15155,9,1,3,1,1,1.0,5.0,6.0,234.375,8.0,호텔,가족형,2,서울,1222.3895582329312,0.20533880903490767,0.0,0.12320328542094444,0.0,0.0,0.3285420944558522,0.3285420944558522,0.014373716632443544
15156,2,1,2,1,1,5.0,2.0,10.0,241.853333333333,3.0,호텔,친구형,1,서울,467.16,0.5822416302765647,0.043668122270742356,0.10189228529839883,0.0,0.0,0.08733624454148471,0.14556040756914118,0.03930131004366812
15160,9,2,2,1,2,2.0,8.0,3.0,188.0625,8.0,호텔,친구형,3,서울,1327.7079905992957,0.39946737683089184,0.05059920106524629,0.15978695073235671,0.0,0.0,0.1731025299600535,0.19973368841544628,0.01731025299600535
15161,2,2,3,1,2,7.0,9.0,10.0,229.5,4.0,호텔,혼자형,2,서울,917.9999999999999,0.07418397626112758,0.12611275964391724,0.22255192878338237,0.0,0.48961424332344233,0.0,0.07418397626112758,0.013353115727002944
15162,2,2,6,1,1,10.0,2.0,4.0,396.666666666667,3.0,호텔,복합형(가족+친구),2,서울,1190.0,0.0,0.0,0.0,0.0,0.8285714285714286,0.0,0.17142857142857143,0.0
15163,8,2,2,1,1,5.0,2.0,5.0,94.76,10.0,호텔,친구형,1,서울,710.7000000000003,0.1111111111111111,0.08888888888888881,0.0,0.0,0.0,0.3333333333333332,0.44444444444444475,0.022222222222222164
15169,7,2,3,1,1,10.0,6.0,5.0,280.666666666667,6.0,호텔,단체형,4,서울,1684.0,0.0,0.0,0.0,0.0,0.7624703087885986,0.0,0.2375296912114014,0.0
15170,2,2,2,1,3,7.0,9.0,4.0,408.0,2.0,호텔,친구형,1,서울,816.0000000000006,0.16652789342214816,0.024979184013322164,0.0,0.0,0.4579517069109077,0.0,0.3330557868442963,0.0174854288093256
15171,3,1,3,1,2,10.0,11.0,2.0,187.2,5.0,호텔,가족형,1,서울,540.4193011647254,0.374639769452449,0.03458213256484145,0.0,0.0,0.0,0.28818443804034616,0.28818443804034616,0.01440922190201729
15175,3,2,4,1,1,8.0,13.0,9.0,330.2,6.0,호텔,가족형,1,서울,1669.1999999999998,0.2990654205607477,0.0,0.03738317757009346,0.0,0.0,0.28037383177570097,0.3738317757009346,0.009345794392523366
15176,3,2,5,1,4,7.0,6.0,8.0,477.88,6.0,호텔,친구형,1,서울,2492.88,0.16270337922403003,0.013767209011264079,0.010012515644555695,0.0625782227784731,0.0,0.2503128911138924,0.5006257822277848,0.0
15177,3,2,2,1,3,4.0,13.0,1.0,559.728,5.0,호텔,친구형,1,서울,2486.64,0.08155583437892096,0.00878293601003764,0.0,0.6900878293601004,0.0,0.08782936010037642,0.12547051442910917,0.006273525721455458
15178,3,1,2,1,3,2.0,14.0,5.0,421.2,10.0,호텔,혼자형,1,서울,3587.0741839762622,0.1480836236933797,0.010452961672473884,0.0,0.26132404181184654,0.0,0.22648083623693357,0.34843205574912944,0.005226480836236941
15179,3,1,5,1,4,10.0,2.0,3.0,278.616,5.0,호텔,가족형,1,서울,1003.0799999999999,0.20217729393468117,0.016329704510108865,0.0,0.3888024883359254,0.0,0.15552099533437014,0.23328149300155523,0.0038880248833592537
15182,4,2,2,1,1,1.0,14.0,5.0,321.428571428572,7.0,호텔,가족형,1,서울,853.1042128603108,0.29239766081871327,0.046783625730994094,0.026315789473684185,0.0,0.0,0.3801169590643274,0.23391812865497108,0.020467836257309913
15184,3,2,2,1,4,7.0,8.0,9.0,22.0,5.0,호텔,친구형,1,서울,259.55320754716973,0.2560975609756098,0.024390243902438994,0.0,0.09756097560975614,0.0,0.3658536585365853,0.24390243902439032,0.012195121951219537
15186,3,2,3,1,4,7.0,6.0,5.0,505.44,4.0,게스트하우스/호스텔,친구형,1,서울,1616.16,0.10617760617760617,0.01737451737451737,0.0,0.0,0.0,0.09652509652509653,0.7722007722007722,0.007722007722007722
15187,2,1,2,1,2,7.0,4.0,3.0,294.1,4.0,호텔,가족형,1,서울,1176.3999999999996,0.0,0.0269749518304432,0.0,0.0,0.578034682080925,0.0,0.38535645472061636,0.00963391136801539
15189,2,2,2,1,2,7.0,8.0,6.0,215.333333333333,3.0,호텔,가족형,1,서울,407.4978902953591,0.20066889632107004,0.05016722408026764,0.13377926421404654,0.0,0.0,0.418060200668897,0.1672240802675583,0.030100334448160435
15192,2,2,2,1,2,7.0,1.0,6.0,267.466666666667,3.0,호텔,친구형,1,서울,802.4,0.1440677966101695,0.03389830508474576,0.0847457627118644,0.0,0.5508474576271186,0.0,0.1694915254237288,0.01694915254237288
15193,97,1,2,1,1,6.0,3.0,6.0,436.666666666667,3.0,호텔,친구형,1,서울,310.0,0.3225806451612903,0.11290322580645161,0.08064516129032258,0.0,0.0,0.4838709677419355,0.0,0.0
15195,2,2,5,1,3,5.0,12.0,5.0,219.866666666667,3.0,호텔,가족형,1,서울,456.1244215938307,0.28252788104089205,0.02602230483271374,0.07434944237918216,0.0,0.0,0.4460966542750933,0.14869888475836407,0.022304832713754667
15196,2,2,5,1,4,5.0,4.0,4.0,200.6,3.0,호텔,가족형,1,서울,431.8,0.3543307086614173,0.03937007874015748,0.03937007874015748,0.0,0.0,0.39370078740157477,0.15748031496062992,0.015748031496062992
15201,2,2,2,1,1,7.0,2.0,9.0,272.0,4.0,호텔,친구형,1,서울,1088.0000000000005,0.1370716510903427,0.034267912772585646,0.0,0.0,0.7476635514018691,0.0,0.06230529595015577,0.018691588785046682
15202,1,1,2,1,4,7.0,8.0,6.0,309.596666666667,3.0,게스트하우스/호스텔,혼자형,1,서울,645.1899999999999,0.2637362637362638,0.05494505494505495,0.2197802197802198,0.0,0.0,0.32967032967032966,0.1098901098901099,0.02197802197802198
15203,2,1,2,1,4,7.0,8.0,2.0,272.0,3.0,호텔,혼자형,1,서울,816.0,0.14166666666666666,0.024999999999999998,0.06666666666666667,0.0,0.6666666666666666,0.0,0.08333333333333333,0.016666666666666666
15205,2,1,5,1,1,8.0,13.0,4.0,274.266666666667,3.0,호텔,가족형,1,서울,822.8,0.09297520661157026,0.024793388429752067,0.010330578512396695,0.0,0.6611570247933884,0.0,0.2066115702479339,0.004132231404958678
15206,2,2,3,1,4,7.0,13.0,5.0,387.6,6.0,호텔,혼자형,1,서울,2053.6,0.056291390728476824,0.006622516556291391,0.0,0.49668874172185434,0.0,0.2980132450331126,0.13245033112582782,0.009933774834437087
15207,1,2,2,1,3,7.0,8.0,6.0,543.566666666667,3.0,호텔,혼자형,1,서울,1418.0000000000002,0.13999999999999999,0.09999999999999999,0.19999999999999998,0.049999999999999996,0.0,0.19999999999999998,0.29999999999999993,0.009999999999999998
15209,2,1,5,1,4,7.0,2.0,10.0,290.7,3.0,호텔,가족형,1,서울,532.1,0.25559105431309903,0.03194888178913738,0.0,0.0,0.0,0.38338658146964855,0.3194888178913738,0.009584664536741214
15211,2,2,3,1,3,8.0,2.0,4.0,329.233333333333,3.0,호텔,가족형,1,서울,987.7,0.11187607573149741,0.01721170395869191,0.0,0.0,0.5163511187607573,0.0,0.3442340791738382,0.010327022375215145
15213,2,1,3,1,1,3.0,2.0,4.0,242.533333333333,3.0,호텔,혼자형,1,서울,455.6,0.25373134328358204,0.11940298507462686,0.0,0.0,0.0,0.29850746268656714,0.29850746268656714,0.029850746268656716
15214,2,1,3,1,1,8.0,1.0,10.0,352.466666666667,3.0,호텔,복합형(가족+친구),1,서울,1057.4,0.12218649517684885,0.019292604501607715,0.012861736334405143,0.0,0.7073954983922829,0.0,0.12861736334405144,0.009646302250803858
15215,2,2,2,1,4,2.0,2.0,6.0,143.65,4.0,호텔,친구형,1,서울,268.59999999999997,0.3037974683544304,0.10126582278481014,0.0,0.0,0.0,0.379746835443038,0.20253164556962028,0.012658227848101267
15216,2,2,4,1,1,7.0,5.0,3.0,255.0,4.0,호텔,가족형,1,서울,632.5690607734797,0.2783964365256121,0.055679287305122546,0.008908685968819613,0.0,0.0,0.3897550111358583,0.22271714922048955,0.04454342984409807
15217,2,2,5,1,2,8.0,1.0,1.0,346.8,3.0,호텔,친구형,1,서울,1040.3999999999992,0.11803278688524575,0.0163934426229508,0.0,0.0,0.655737704918033,0.0,0.1967213114754096,0.01311475409836064
15218,2,1,6,1,4,3.0,16.0,4.0,185.64,5.0,호텔,가족형,2,서울,928.2,0.16483516483516483,0.01465201465201465,0.036630036630036625,0.0,0.7326007326007326,0.0,0.036630036630036625,0.01465201465201465
15220,19,1,2,1,1,7.0,4.0,10.0,212.817857142857,7.0,호텔,친구형,1,서울,931.1479471316084,0.3599280143971209,0.03599280143971208,0.0,0.0,0.0,0.3899220155968803,0.20995800839832038,0.004199160167966408
15221,19,2,2,1,4,8.0,1.0,3.0,408.295,10.0,호텔,혼자형,4,서울,2400.415659340654,0.18691588785046762,0.11682242990654225,0.023364485981308452,0.0,0.0,0.46261682242990554,0.18691588785046762,0.023364485981308452
15222,19,1,3,1,1,1.0,12.0,11.0,465.922222222222,9.0,호텔,혼자형,2,인천,2175.134224598931,0.154639175257732,0.06958762886597936,0.051546391752577324,0.0,0.0,0.4536082474226804,0.2577319587628866,0.012886597938144308
15224,97,2,4,1,1,1.0,8.0,6.0,226.719090909091,11.0,호텔,가족형,2,서울,1666.285,0.2152317880794702,0.08609271523178809,0.1324503311258278,0.0,0.0,0.2152317880794702,0.3311258278145695,0.01986754966887417
15226,8,1,5,1,1,1.0,6.0,3.0,355.35,4.0,호텔,가족형,1,서울,1421.4,0.08333333333333333,0.0,0.0,0.0,0.8333333333333333,0.0,0.08333333333333333,0.0
15227,19,2,3,1,1,1.0,2.0,6.0,114.488125,4.0,호텔,가족형,1,서울,319.1790151515154,0.13043478260869568,0.017391304347826063,0.06956521739130438,0.0,0.0,0.5217391304347828,0.2608695652173911,0.0
15231,8,2,5,1,1,1.0,13.0,4.0,251.114,5.0,호텔,가족형,1,서울,1255.57,0.0,0.0,0.0,0.0,0.8113207547169812,0.0,0.18867924528301888,0.0
15233,8,2,2,1,1,1.0,12.0,1.0,284.28,5.0,호텔,단체형,1,서울,355.7052315894706,0.0,0.0,0.0006657789613848182,0.0,0.0,0.0006657789613848182,0.9986684420772304,0.0
15234,8,2,4,1,1,8.0,3.0,3.0,304.585714285714,7.0,호텔,가족형,4,서울,2132.1000000000045,0.011160714285714248,0.0,0.0,0.0,0.591517857142858,0.0,0.39062499999999917,0.006696428571428577
15237,12,2,2,1,3,8.0,12.0,3.0,157.142857142857,21.0,호텔,친구형,1,서울,2146.504559270515,0.046728971962616786,0.04205607476635519,0.0,0.0,0.0,0.44392523364486014,0.46728971962616783,0.0
15238,8,2,2,1,2,2.0,1.0,6.0,260.59,5.0,호텔,단체형,1,서울,1302.95,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.09090909090909091,0.0
15239,11,2,3,1,1,8.0,10.0,2.0,110.34435,7.0,호텔,친구형,1,서울,735.629,0.39999999999999997,0.0,0.0,0.0,0.0,0.39999999999999997,0.19999999999999998,0.0
15241,11,2,1,1,1,9.0,5.0,3.0,242.033333333333,6.0,호텔,가족형,2,서울,848.0,0.1875,0.05625,0.0,0.0,0.0,0.25,0.5,0.0062499999999999995
15243,11,1,2,1,1,7.0,2.0,3.0,603.333333333333,3.0,호텔,가족형,1,서울,1510.0,0.09933774834437085,0.006622516556291391,0.0,0.0,0.0,0.23178807947019867,0.6622516556291391,0.0
15244,8,1,3,1,1,1.0,14.0,3.0,533.025,4.0,호텔,복합형(가족+친구),1,서울,2132.1000000000004,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
15247,12,1,5,1,1,1.0,2.0,5.0,611.111111111111,3.0,친척 또는 친구 집,가족형,2,인천,849.4335122242096,0.19305019305019283,0.0,0.011583011583011595,0.0,0.0,0.0,0.7722007722007724,0.02316602316602321
15248,11,2,3,1,4,8.0,2.0,2.0,250.0,10.0,기타,혼자형,1,서울,1867.7042801556408,0.2604166666666666,0.10416666666666653,0.0,0.0,0.0,0.36458333333333365,0.2604166666666666,0.010416666666666654
15249,97,2,5,1,1,8.0,6.0,10.0,307.692307692308,13.0,호텔,가족형,3,서울,2050.0,0.24390243902439024,0.11219512195121951,0.04878048780487805,0.0,0.0,0.4878048780487805,0.0975609756097561,0.00975609756097561
15255,19,2,3,1,1,7.0,1.0,6.0,154.49,10.0,기타,가족형,3,서울,1223.0458333333333,0.19736842105263125,0.08771929824561403,0.0,0.0,0.0,0.2631578947368424,0.43859649122807015,0.013157894736842077
15256,97,1,3,1,1,7.0,2.0,1.0,394.107142857143,7.0,호텔,가족형,2,서울,2111.763602251406,0.6127450980392156,0.07352941176470579,0.0612745098039218,0.0,0.0,0.24509803921568624,0.0,0.007352941176470578
15257,97,2,2,1,4,2.0,6.0,3.0,78.1645833333333,24.0,기타,친구형,3,서울,1380.8312316715535,0.1992031872509961,0.14342629482071725,0.007968127490039858,0.0,0.0,0.43824701195219107,0.1992031872509961,0.011952191235059749
15258,97,2,2,1,1,1.0,13.0,3.0,396.1565,10.0,게스트하우스/호스텔,혼자형,2,서울,2858.065,0.3861003861003861,0.0579150579150579,0.015444015444015444,0.0,0.0,0.15444015444015444,0.3861003861003861,0.0
15259,3,2,2,1,3,7.0,8.0,5.0,195.312,5.0,민박/펜션,친구형,1,서울,664.56,0.3286384976525822,0.07042253521126761,0.07042253521126761,0.0,0.0,0.3286384976525822,0.18779342723004697,0.014084507042253521
15260,18,2,3,1,1,1.0,5.0,3.0,227.191176470588,17.0,호텔,혼자형,6,서울,2338.2505636978613,0.18621973929236488,0.10707635009310966,0.023277467411545606,0.0,0.0,0.5819366852886412,0.09310986964618223,0.008379888268156402
15261,3,2,3,1,1,7.0,3.0,6.0,250.12,6.0,게스트하우스/호스텔,친구형,1,서울,1188.7199999999998,0.16272965879265094,0.02362204724409449,0.013123359580052495,0.2624671916010499,0.0,0.3937007874015749,0.13123359580052496,0.013123359580052495
15262,97,2,2,1,1,1.0,5.0,6.0,179.173552631579,19.0,호텔,가족형,4,서울,2742.1975,0.20120724346076457,0.1146881287726358,0.03018108651911468,0.020120724346076455,0.010060362173038228,0.40241448692152915,0.20120724346076457,0.020120724346076455
15264,97,1,2,1,1,1.0,6.0,6.0,202.308333333333,6.0,게스트하우스/호스텔,가족형,2,서울,634.5124999999999,0.1739130434782609,0.1739130434782609,0.08695652173913045,0.0,0.0,0.3478260869565218,0.1739130434782609,0.04347826086956522
15265,1,1,6,1,1,1.0,3.0,10.0,202.065,4.0,호텔,혼자형,1,서울,808.2600000000001,0.0,0.0,0.0,0.0,0.6140350877192982,0.0,0.3508771929824561,0.03508771929824561
